,player_id,player,position,team,salary,roster_id
572,6789,Henry Ruggs,WR,LV,0,2
573,4175,Chad Hansen,WR,DET,0,999
574,3344,David Morgan,TE,,0,999
575,3366,Kelvin Taylor,RB,,0,999
576,2283,James Wilder,RB,,0,999
577,6334,Damarea Crockett,RB,DEN,0,999
578,8021,Branden Mack,WR,DEN,0,999
579,2189,Tyler Gaffney,RB,NE,0,999
580,1587,Vance McDonald,TE,,0,999
581,4835,Darrius Sims,RB,,0,999
582,1644,Jeff Tuel,QB,,0,999
583,3929,Terry Williams,RB,,0,999
584,5889,Bryce Love,RB,,0,999
585,5906,Dawson Knox,TE,BUF,0,999
586,6234,Deonte Harris,WR,NO,0,999
587,7080,Omar Bayless,WR,CAR,0,999
588,2125,Andrew Peacock,WR,,0,999
589,7757,Ben Skowronek,WR,LAR,0,999
590,5744,Eldridge Massington,WR,NO,0,999
591,567,Jacoby Ford,WR,,0,999
592,2941,Milton Williams,WR,,0,999
593,4162,Ryan Switzer,WR,CLE,0,999
594,7008,Brian Lewerke,QB,,0,999
595,3923,Franky Okafor,WR,,0,999
596,7227,Artavis Pierce,RB,CHI,0,999
597,915,Roy Helu,RB,,0,999
598,3517,Hunter Sharp,WR,,0,999
599,1573,Zac Stacy,RB,,0,999
600,4197,Isaiah McKenzie,WR,BUF,0,999
601,6879,Quartney Davis,WR,IND,0,999
602,5294,Mikah Holder,WR,WAS,0,999
603,4923,Rushel Shell III,RB,PIT,0,999
604,6144,Trayveon Williams,RB,CIN,0,999
605,2835,Paul Lasike,RB,,0,999
606,8018,Shaun Beyer,TE,DEN,0,999
607,6453,D.J. Montgomery,WR,NYJ,0,999
608,3668,Joshua Perkins,TE,SF,0,999
609,860,Armon Binns,WR,,0,999
610,PIT,,DEF,PIT,0,999
611,3340,Jerell Adams,TE,TB,0,999
612,5820,BenJarvus Green-Ellis,RB,,0,999
613,34,Pierre Thomas,RB,,0,999
614,6850,Harrison Bryant,TE,CLE,0,999
615,7558,Whop Philyor,WR,MIN,0,999
616,1800,Jordan Matthews,TE,SF,0,999
617,1071,Mohamed Sanu,WR,SF,0,999
618,1107,Coby Fleener,TE,,0,999
619,6621,John Baron,K,,0,999
620,3520,Jay Lee,WR,,0,999
621,7038,Darius Anderson,RB,IND,0,999
622,1211,Rhett Ellison,TE,,0,999
623,3453,Josh Ferguson,RB,,0,999
624,3712,Adam Fuehne,TE,,0,999
625,2714,Gabe Holmes,TE,TEN,0,999
626,919,Aldrick Robinson,WR,,0,999
627,4050,Cyril Grayson,WR,TB,0,999
628,4650,Billy Brown,TE,,0,999
629,1322,Saalim Hakim,WR,,0,999
630,7951,BJ Emmons,RB,LV,0,999
631,32,Jacob Tamme,TE,,0,999
632,6984,Tony Jones,RB,NO,0,999
633,1715,Cooper Helfet,TE,,0,999
634,543,Garrett Graham,TE,,0,999
635,4338,Lavern Jacobs,WR,,0,999
636,3729,Herb Waters,WR,,0,999
637,3730,Tevin Jones,WR,JAX,0,999
638,7233,Andre Baccellia,WR,ARI,0,999
639,4544,Daikiel Shorts,WR,,0,999
640,3269,Chris Moore,WR,HOU,0,999
641,2028,Derek Carr,QB,LV,0,8
642,1945,Chris Boswell,K,PIT,0,3
643,2452,Jay Ajayi,RB,,0,999
644,5398,Justin Crawford,RB,,0,999
645,3688,Tra Carson,RB,,0,999
646,221,Brent Celek,TE,,0,999
647,1520,Michael Williams,TE,,0,999
648,4828,Rashard Davis,WR,TEN,0,999
649,82,Brandon Jacobs,RB,,0,999
650,745,Marshawn Lynch,RB,,0,999
651,4531,Ricky Seals-Jones,TE,WAS,0,999
652,6822,Jake Fromm,QB,BUF,0,999
653,4825,Freddie Brown,WR,,0,999
654,5007,Keke Coutee,WR,HOU,0,999
655,3378,Brandon Doughty,QB,,0,999
656,2374,Tyler Lockett,WR,SEA,0,3
657,1605,Emory Blake,WR,,0,999
658,4396,Drew Morgan,WR,,0,999
659,8027,Tre Harbison,RB,CLE,0,999
660,1330,Junior Hemingway,WR,,0,999
661,829,Andy Dalton,QB,CHI,0,999
662,5264,Blake Mack,TE,,0,999
663,1747,Matthew McGloin,QB,,0,999
664,6685,Jalen Greene,WR,,0,999
665,3257,Jacoby Brissett,QB,MIA,0,999
666,7839,Evan McPherson,K,CIN,0,999
667,609,Antone Smith,RB,,0,999
668,7555,Jamie Newman,QB,PHI,0,999
669,5885,Ryan Finley,QB,,0,999
670,155,Jerricho Cotchery,WR,,0,999
671,521,Jeff Cumberland,TE,,0,999
672,3816,Brandon Brown-Dukes,RB,,0,999
673,1433,Brandon McManus,K,DEN,0,999
674,1750,Giorgio Tavecchio,K,TEN,0,999
675,4721,Shakeir Ryan,WR,,0,999
676,3797,Bryce Treggs,WR,,0,999
677,6692,Joe Horn Jr.,WR,,0,999
678,2580,Titus Davis,WR,,0,999
679,882,David Ausberry,TE,,0,999
680,4829,Daniel Williams,WR,,0,999
681,5115,David Williams,RB,,0,999
682,1652,Terrell Sinkfield,WR,,0,999
683,7580,Khalil McClain,WR,CHI,0,999
684,697,Leon Washington,RB,,0,999
685,228,Fred Jackson,RB,,0,999
686,7353,Bryce Sterk,TE,,0,999
687,5092,Troy Fumagalli,TE,NE,0,999
688,1130,Cyrus Gray,RB,,0,999
689,1067,Marvin Jones,WR,JAX,0,2
690,8095,Graham Adomitis,TE,IND,0,999
691,686,Shaun Hill,QB,,0,999
692,5245,Troy Mangen,TE,,0,999
693,340,Lex Hilliard,RB,,0,999
694,3863,Joe Licata,QB,,0,999
695,5431,Shay Fields,WR,,0,999
696,5261,Jester Weah,WR,CHI,0,999
697,258,Ronnie Brown,RB,,0,999
698,7161,Shane Leatherbury,WR,,0,999
699,2581,Jahwan Edwards,RB,,0,999
700,885,Richard Gordon,TE,,0,999
701,5,Dallas Clark,TE,,0,999
702,3803,Elijhaa Penny,RB,NYG,0,999
703,6540,DeAndre Thompkins,WR,GB,0,999
704,564,Dexter McCluster,RB,,0,999
705,7944,Mike Strachan,WR,IND,0,999
706,2593,Antwan Goodley,WR,,0,999
707,6605,Cortrelle Simpson,WR,,0,999
708,1915,Rob Blanchflower,TE,,0,999
709,7546,Tre Nixon,WR,NE,0,999
710,3372,Rico Gathers,TE,,0,999
711,5665,Darren Andrews,WR,,0,999
712,1564,Benny Cunningham,RB,,0,999
713,278,Kevin Kolb,QB,,0,999
714,6361,Raphael Leonard,WR,,0,999
715,4289,Ishmael Zamora,WR,,0,999
716,7946,Jack Stoll,TE,PHI,0,999
717,462,Brett Favre,QB,,0,999
718,1466,Travis Kelce,TE,KC,0,1
719,6697,Floyd Allen,WR,,0,999
720,4839,Mitch Leidner,QB,,0,999
721,4878,Brandon Zylstra,WR,CAR,0,999
722,6963,Patrick Taylor,RB,GB,0,999
723,7601,Rondale Moore,WR,ARI,0,1
724,2430,Javorius Allen,RB,,0,999
725,2019,Aaron Murray,QB,,0,999
726,3664,J.D. McKissic,RB,WAS,0,1
727,1901,Isaiah Crowell,RB,,0,999
728,5873,Riley Ridley,WR,CHI,0,999
729,7174,Juwan Green,WR,ATL,0,999
730,974,Ryan Williams,RB,,0,999
731,411,Jeremy Maclin,WR,,0,999
732,3296,Seth DeValve,TE,,0,999
733,260,Josh Johnson,QB,NYJ,0,999
734,2078,Odell Beckham,WR,CLE,0,9
735,5714,Tim Wilson,WR,,0,999
736,8088,Kalif Jackson,TE,MIA,0,999
737,3935,Alex Chisum,WR,,0,999
738,7466,Nathan Cottrell,RB,JAX,0,999
739,4184,Bucky Hodges,TE,,0,999
740,2573,DaVaris Daniels,WR,,0,999
741,6168,John Ursua,WR,SEA,0,999
742,7532,Rakeem Boyd,RB,DET,0,999
743,5089,Mike White,QB,NYJ,0,999
744,121,LeRon McClain,RB,,0,999
745,3762,Brandon Shippen,WR,,0,999
746,6606,Nick Fitzgerald,QB,,0,999
747,1454,Montee Ball,RB,,0,999
748,2309,Amari Cooper,WR,DAL,0,4
749,5216,Ervin Philips,WR,,0,999
750,6959,LeVante Bellamy,RB,DEN,0,999
751,3727,Dennis Parks,WR,,0,999
752,7670,Josh Palmer,WR,LAC,0,5
753,2165,Dominique Williams,RB,,0,999
754,1049,Ryan Tannehill,QB,TEN,0,4
755,5009,Christopher Herndon,TE,NYJ,0,999
756,4832,Andrew Price,TE,,0,999
757,19,Joe Flacco,QB,PHI,0,999
758,4791,Darius Victor,RB,,0,999
759,3202,Austin Hooper,TE,CLE,0,999
760,2673,Damiere Byrd,WR,CHI,0,999
761,698,Charlie Whitehurst,QB,,0,999
762,6762,Darion Clark,TE,CHI,0,999
763,2921,Taylor Sloat,TE,,0,999
764,2699,Cameron Meredith,WR,,0,999
765,5290,Deontay Burnett,WR,,0,999
766,2862,Tony Johnson,K,,0,999
767,1293,Jeremy Stewart,RB,,0,999
768,6592,Dontae Strickland,RB,,0,999
769,474,Hakeem Nicks,WR,,0,999
770,5117,Jordan Thomas,TE,IND,0,999
771,3486,Chris Brown,WR,,0,999
772,4199,Aaron Jones,RB,GB,0,3
773,5401,Armanti Foreman,WR,MIN,0,999
774,2924,Duplicate Player,TE,,0,999
775,6967,Aaron Fuller,WR,SEA,0,999
776,7109,Malcolm Perry,WR,MIA,0,999
777,102,Josh Brown,K,,0,999
778,3599,Dez Stewart,WR,,0,999
779,4322,Dalton Crossan,RB,,0,999
780,6957,James Proche,WR,BAL,0,999
781,7988,Riley Lees,WR,CIN,0,999
782,7978,Tre Walker,WR,BUF,0,999
783,1880,Lorenzo Taliaferro,RB,,0,999
784,4914,Glen Coffee,RB,SF,0,999
785,4519,Devine Redding,RB,,0,999
786,7624,Carson Williams,TE,LV,0,999
787,2519,Neal Sterling,TE,,0,999
788,3957,Blake Sims,QB,,0,999
789,5143,Demario Richard,RB,,0,999
790,6783,Jerry Jeudy,WR,DEN,0,999
791,5625,Cam Phillips,WR,,0,999
792,NE,,DEF,NE,0,9
793,2544,Tre McBride,WR,,0,999
794,1990,Stephen Morris,QB,,0,999
795,5809,Ja'quan Gardner,RB,,0,999
796,4996,Kyle Lauletta,QB,CLE,0,999
797,6552,Malik Henry,WR,NO,0,999
798,3178,Josh Doctson,WR,NYJ,0,999
799,5947,Jakobi Meyers,WR,NE,0,2
800,7531,Feleipe Franks,QB,ATL,0,999
801,1206,Isaiah Pead,RB,,0,999
802,1263,Bernard Pierce,RB,,0,999
803,5774,Cam Serigne,TE,,0,999
804,4728,Bart Houston,QB,,0,999
805,3280,Tyler Ervin,RB,,0,999
806,4778,Reggie Davis,WR,DAL,0,999
807,1106,Vick Ballard,RB,,0,999
808,1009,Bryan Walters,WR,,0,999
809,4730,Sam Cotton,TE,,0,999
810,5872,Deebo Samuel,WR,SF,0,3
811,4037,Chris Godwin,WR,TB,0,2
812,4815,Brian Riley,WR,,0,999
813,6664,A.J. Ouellette,RB,,0,999
814,2804,Andrew Turzilli,WR,,0,999
815,2390,Tyler Kroft,TE,NYJ,0,999
816,7458,Isaiah Zuber,WR,NE,0,999
817,2359,Ameer Abdullah,RB,MIN,0,999
818,1418,Justin Hunter,WR,,0,999
819,103,Matt Forte,RB,,0,999
820,4585,Anthony Nash,WR,,0,999
821,7013,Steven Montez,QB,WAS,0,999
822,8089,Sal Cannella,TE,MIA,0,999
823,3555,Canaan Severin,WR,,0,999
824,6352,Duplicate Player,RB,LAR,0,999
825,5274,Roc Thomas,RB,,0,999
826,7600,Pat Freiermuth,TE,PIT,0,1
827,1451,C.J. Anderson,RB,,0,999
828,601,Andrew Quarless,TE,,0,999
829,7079,Pete Guerriero,RB,PIT,0,999
830,933,DJ Smith,K,,0,999
831,606,Joe Webb,QB,,0,999
832,1158,Kellen Moore,QB,,0,999
833,2168,Devonta Freeman,RB,NO,0,999
834,6208,Elliott Fry,K,,0,999
835,6493,Justin Johnson,TE,ARI,0,999
836,1500,Jordan Reed,TE,,0,999
837,2671,Josh Lambo,K,JAX,0,999
838,5171,Kevin Rader,TE,PIT,0,999
839,7,Kurt Warner,QB,,0,999
840,7162,Ryan Becker,TE,ATL,0,999
841,1631,Rodney Smith,WR,,0,999
842,6650,Chase McLaughlin,K,CLE,0,999
843,1358,Caleb Sturgis,K,,0,999
844,1604,Nick Williams,WR,,0,999
845,2636,Jarred Haggins,WR,,0,999
846,7190,Bronson Rechsteiner,RB,,0,999
847,2672,Damarr Aultman,WR,,0,999
848,1387,Rex Burkhead,RB,HOU,0,999
849,6239,Malik Taylor,WR,GB,0,999
850,3063,Jordan Leslie,WR,,0,999
851,CLE,,DEF,CLE,0,3
852,2939,Javess Blue,WR,,0,999
853,6763,Reggie Begelton,WR,GB,0,999
854,2821,Jake Kumerow,WR,BUF,0,999
855,8042,Chris Naggar,K,NYJ,0,999
856,7319,Jeff Cotton,WR,JAX,0,999
857,717,Chris Ivory,RB,,0,999
858,1312,Josh Bellamy,WR,,0,999
859,7049,Jauan Jennings,WR,SF,0,999
860,4157,Tarik Cohen,RB,CHI,0,999
861,3620,Bralon Addison,WR,,0,999
862,491,Danny Amendola,WR,,0,999
863,154,Tarvaris Jackson,QB,,0,999
864,7521,Chris Blair,WR,GB,0,999
865,6047,Dillon Mitchell,WR,,0,999
866,4301,Josh Magee,WR,,0,999
867,5230,Michael Badgley,K,LAC,0,999
868,4922,Garrett Scantling,WR,ATL,0,999
869,7561,Elijah Mitchell,RB,SF,0,999
870,233,Matt Moore,QB,,0,999
871,346,Brandon Tate,WR,,0,999
872,50,Jordan Palmer,QB,,0,999
873,3490,Marshall Koehn,K,,0,999
874,2937,Damond Powell,WR,,0,999
875,2268,Rashaun Allen,TE,,0,999
876,992,Ricardo Lockette,WR,,0,999
877,6557,Jeff Smith,WR,NYJ,0,999
878,2436,DeAndre Smelter,WR,,0,999
879,5857,Noah Fant,TE,DEN,0,2
880,958,Joe Morgan,WR,,0,999
881,1737,Case Keenum,QB,CLE,0,999
882,2495,Nick O'Leary,TE,LV,0,999
883,5427,Laquvionte Gonzalez,WR,LAR,0,999
884,7401,Khalil Tate,WR,PHI,0,999
885,3343,Nate Sudfeld,QB,SF,0,999
886,2252,Corey Washington,WR,,0,999
887,3878,Austin Traylor,TE,,0,999
888,887,Denarius Moore,WR,,0,999
889,345,Brian Hoyer,QB,NE,0,999
890,8077,Otis Anderson,RB,LAR,0,999
891,6059,Travis Fulgham,WR,PHI,0,999
892,3532,Kenneth Farrow,RB,,0,999
893,1477,Mychal Rivera,TE,,0,999
894,2397,Jeff Heuerman,TE,,0,999
895,613,Brandon LaFell,WR,,0,999
896,4827,Germone Hopper,WR,,0,999
897,5175,Jawill Davis,WR,,0,999
898,5801,Kobe McCrary,RB,,0,999
899,4892,Baker Mayfield,QB,CLE,0,1
900,4464,Nick Mullens,QB,PHI,0,999
901,5008,Durham Smythe,TE,MIA,0,999
902,6585,Tony Brooks-James,RB,PIT,0,999
903,6036,Ryan Davis,WR,,0,999
904,7352,Matt Cole,WR,NYG,0,999
905,1287,Kai Forbath,K,,0,999
906,5080,Damion Ratley,WR,DET,0,999
907,2597,Michael Dyer,RB,,0,999
908,5111,Javon Wims,WR,CHI,0,999
909,7891,Brock Wright,TE,DET,0,999
910,3327,Alex Collins,RB,SEA,0,999
911,4128,Chad Williams,WR,KC,0,999
912,1215,Jarius Wright,WR,,0,999
913,7211,Zimari Manning,WR,,0,999
914,1953,Travis Labhart,WR,,0,999
915,55,Visanthe Shiancoe,TE,,0,999
916,1627,Skye Dawson,WR,,0,999
917,1232,Robert Turbin,RB,,0,999
918,7135,Freddie Swain,WR,SEA,0,999
919,2870,Ray Hamilton,TE,,0,999
920,941,Christian Ponder,QB,,0,999
921,7502,Dominique Dafney,TE,GB,0,999
922,7015,Jacob Breeland,TE,BAL,0,999
923,1097,Kendall Wright,WR,,0,999
924,5358,Anthony Manzo-Lewis,TE,,0,999
925,5323,Equanimeous St. Brown,WR,GB,0,999
926,2094,Zach Hocker,K,,0,999
927,4803,Nate Iese,TE,,0,999
928,3148,Anthony Dable,WR,,0,999
929,3451,Ka'imi Fairbairn,K,HOU,0,999
930,3672,David Richards,WR,,0,999
931,1786,Lance Lewis,WR,,0,999
932,3164,Ezekiel Elliott,RB,DAL,0,8
933,7512,Aaron Smith,RB,,0,999
934,5170,Phillip Lindsay,RB,HOU,0,999
935,1771,M Harris,WR,,0,999
936,7603,Shi Smith,WR,CAR,0,999
937,5223,Caleb Scott,WR,LV,0,999
938,6878,Anthony McFarland,RB,PIT,0,10
939,4475,Sefo Liufau,QB,,0,999
940,3890,Devon Bell,K,,0,999
941,4681,Reggie Davis,WR,CHI,0,999
942,727,Anthony Dixon,RB,,0,999
943,1790,Blake Annen,TE,,0,999
944,5139,Trey Quinn,WR,LV,0,999
945,2632,Desmond Martin,RB,,0,999
946,2911,Justin Manton,K,,0,999
947,2595,Tim Semisch,TE,,0,999
948,6193,Cole Murphy,K,,0,999
949,6919,Thaddeus Moss,TE,CIN,0,999
950,3531,Marshaun Coprich,RB,,0,999
951,1837,Jimmy Garoppolo,QB,SF,0,999
952,1455,Zac Dysert,QB,,0,999
953,7812,Simi Fehoko,WR,DAL,0,999
954,7102,Mason Fine,QB,,0,999
955,6798,Jalen Reagor,WR,PHI,0,6
956,5734,C.J. Duncan,WR,,0,999
957,6260,Jake Powell,TE,,0,999
958,2462,J.J. Nelson,WR,IND,0,999
959,5243,Detrich Clark,WR,,0,999
960,3856,Braxton Deaver,TE,,0,999
961,3484,Nelson Spruce,WR,,0,999
962,1313,Michael Preston,WR,,0,999
963,6938,Cam Akers,RB,LAR,0,5
964,2052,Tevin Reese,WR,,0,999
965,947,Julio Jones,WR,TEN,0,999
966,1975,Erik Swoope,TE,,0,999
967,203,Jacoby Jones,WR,,0,999
968,692,Jay Feely,K,,0,999
969,5618,Larry Rose,RB,,0,999
970,2753,Rasheed Bailey,WR,,0,999
971,3384,Demarcus Ayers,WR,,0,999
972,5235,David Wells,TE,NE,0,999
973,6705,Taj McGowan,RB,,0,999
974,8076,Michael Bandy,WR,LAC,0,999
975,7073,Jake Bentley,QB,,0,999
976,7099,Tom Flacco,QB,,0,999
977,5211,Jake Wieneke,WR,,0,999
978,2553,Rory Anderson,TE,,0,999
979,1077,Travis Benjamin,WR,SF,0,999
980,2929,Adrian Coxson,WR,,0,999
981,3827,Aldrick Rosas,K,JAX,0,999
982,3278,Pharoh Cooper,WR,JAX,0,999
983,3547,Braedon Bowman,TE,,0,999
984,3201,Roberto Aguayo,K,NE,0,999
985,120,Adam Vinatieri,K,,0,999
986,4221,Jeremy Sprinkle,TE,DAL,0,999
987,2312,Kevin White,WR,SF,0,999
988,2257,Carlos Hyde,RB,JAX,0,6
989,SEA,,DEF,SEA,0,999
990,2918,Demetrius Wilson,WR,,0,999
991,6288,Marcus Green,WR,PHI,0,999
992,7083,Tyler Huntley,QB,BAL,0,999
993,7550,Warren Jackson,WR,MIN,0,999
994,5052,Ronald Jones,RB,TB,0,2
995,6737,Micky Crum,TE,,0,999
996,2603,Shane Wynn,WR,,0,999
997,673,Jason Campbell,QB,,0,999
998,3695,J.P. Holtz,TE,CHI,0,999
999,300,Willis McGahee,RB,,0,999
1000,4937,Al Riles,WR,IND,0,999
1001,6713,Jamarius Way,WR,,0,999
1002,3921,Nick Truesdell,TE,,0,999
1003,6813,Jonathan Taylor,RB,IND,0,2
1004,6727,Joe Walker,WR,,0,999
1005,4931,Austin Appleby,QB,DAL,0,999
1006,449,Kellen Winslow,TE,,0,999
1007,2153,Kain Colter,WR,,0,999
1008,7075,Charlie Woerner,TE,SF,0,999
1009,3027,Boobie Dixon,RB,,0,999
1010,2875,Tony Creecy,RB,,0,999
1011,5166,Da'Mari Scott,WR,NYG,0,999
1012,2564,Duron Carter,WR,,0,999
1013,HOU,,DEF,HOU,0,999
1014,4031,Travis Wilson,TE,,0,999
1015,6886,Chase Claypool,WR,PIT,0,9
1016,7509,Chris Owusu,WR,,0,999
1017,4881,Lamar Jackson,QB,BAL,0,8
1018,52,Joel Dreessen,TE,,0,999
1019,7095,Austin MacGinnis,K,LAR,0,999
1020,5802,Allenzae Staggers,WR,,0,999
1021,4055,O.J. Howard,TE,TB,0,9
1022,2460,C.J. Uzomah,TE,CIN,0,999
1023,1357,Dion Sims,TE,,0,999
1024,7989,DJ Turner,WR,LV,0,999
1025,181,Drew Stanton,QB,TB,0,999
1026,6710,Josh Caldwell,RB,,0,999
1027,5249,Andre Levrone,WR,,0,999
1028,2865,Julian Howsare,RB,,0,999
1029,5000,Chase Edmonds,RB,ARI,0,5
1030,1584,B.J. Daniels,WR,,0,999
1031,4626,Amba Etta-Tawo,WR,,0,999
1032,3170,Paxton Lynch,QB,,0,999
1033,6209,Ishmael Hyman,WR,CAR,0,999
1034,6849,Denzel Mims,WR,NYJ,0,6
1035,737,Mickey Shuler,TE,,0,999
1036,4998,DaeSean Hamilton,WR,DEN,0,999
1037,1487,Joseph Randle,RB,,0,999
1038,7543,Travis Etienne,RB,JAX,0,2
1039,2463,Jesse James,TE,CHI,0,999
1040,1505,Josh Lenz,WR,,0,999
1041,7858,Brenden Knox,RB,DAL,0,999
1042,2801,DeAndrew White,WR,BAL,0,999
1043,1938,Josh Stewart,WR,,0,999
1044,7085,Isaiah Coulter,WR,HOU,0,999
1045,7316,Darius Bradwell,RB,LAC,0,999
1046,2242,Chandler Catanzaro,K,,0,999
1047,2927,Keshawn Hill,RB,,0,999
1048,642,Golden Tate,WR,,0,999
1049,4794,Tommy Armstrong Jr.,QB,,0,999
1050,1935,Zach Mettenberger,QB,,0,999
1051,1892,Jeremy Hill,RB,,0,999
1052,5396,Sergio Bailey II,WR,,0,999
1053,676,LeSean McCoy,RB,,0,999
1054,6248,Trevion Thompson,WR,,0,999
1055,2449,Stefon Diggs,WR,BUF,0,8
1056,6108,Jacques Patrick,RB,CIN,0,999
1057,173,Andy Tanner,WR,,0,999
1058,5975,Alize Mack,TE,DET,0,999
1059,3423,Robby Anderson,WR,CAR,0,4
1060,6834,Jared Pinkney,TE,TEN,0,999
1061,4635,Justin Davis,RB,,0,999
1062,2805,Deon Long,WR,,0,999
1063,3889,Marquis Bundy,WR,,0,999
1064,68,Mario Manningham,WR,,0,999
1065,1854,Quincy Enunwa,WR,,0,999
1066,3897,Paul Lang,TE,,0,999
1067,1827,Arthur Lynch,TE,,0,999
1068,5567,Janarion Grant,WR,,0,999
1069,2458,Karlos Williams,RB,,0,999
1070,3368,Aaron Burbridge,WR,,0,999
1071,7098,Ty'Son Williams,RB,BAL,0,999
1072,4232,Matt Dayes,RB,,0,999
1073,198,Kellen Clemens,QB,,0,999
1074,1684,Jaron Brown,WR,ARI,0,999
1075,4895,Lamar Atkins,WR,JAX,0,999
1076,479,Jalen Parmele,RB,,0,999
1077,913,Shaun Draughn,RB,,0,999
1078,7050,Josiah Deguara,TE,GB,0,999
1079,2039,Seth Roberts,WR,,0,999
1080,5162,Reggie Bonnafon,RB,CAR,0,999
1081,5095,Daniel Carlson,K,LV,0,999
1082,665,Dennis Dixon,QB,,0,999
1083,3873,Ben Roberts,WR,,0,999
1084,4392,Malcolm Lewis,WR,,0,999
1085,7418,Broc Rutter,QB,,0,999
1086,6178,Darwin Thompson,RB,KC,0,999
1087,3649,Michael Cooper,TE,,0,999
1088,1321,Mike Brown,WR,,0,999
1089,291,Felix Jones,RB,,0,999
1090,5984,Anthony Ratliff-Williams,WR,SEA,0,999
1091,3648,Matt Weiser,TE,,0,999
1092,2297,Glenn Winston,RB,,0,999
1093,3701,Ed Eagan,WR,,0,999
1094,5890,Damien Harris,RB,NE,0,10
1095,5144,Malik Williams,RB,,0,999
1096,701,Ed Dickson,TE,,0,999
1097,5637,Garrett Johnson,WR,,0,999
1098,3868,Jalen Richard,RB,LV,0,999
1099,5409,Tanner Hudson,TE,TB,0,999
1100,943,Kyle Rudolph,TE,NYG,0,999
1101,2476,James O'Shaughnessy,TE,JAX,0,999
1102,6665,Joe Fortson,WR,KC,0,999
1103,7554,Tre' McKitty,TE,LAC,0,999
1104,1595,Chris Harper,WR,,0,999
1105,6586,Moral Stephens,TE,,0,999
1106,7452,Josh Pearson,WR,TB,0,999
1107,3476,Johnny Holton,WR,,0,999
1108,7143,Ben DiNucci,QB,DAL,0,999
1109,6625,Clayton Hatfield,K,,0,999
1110,7175,Chris Rowland,WR,ATL,0,999
1111,6828,A.J. Dillon,RB,GB,0,2
1112,896,Scott Tolzien,QB,,0,999
1113,89,Chad Henne,QB,KC,0,999
1114,57,Steven Jackson,RB,,0,999
1115,4151,Jake Butt,TE,CHI,0,999
1116,7393,Sirgeo Hoffman,RB,,0,999
1117,5118,Tanner Lee,QB,,0,999
1118,3454,Danny Anthrop,WR,,0,999
1119,3043,Will Tye,TE,,0,999
1120,6691,Ray Gene smith,RB,,0,999
1121,4864,Jevoni Robinson,TE,,0,999
1122,801,Charles Clay,TE,,0,999
1123,310,Heath Miller,TE,,0,999
1124,2713,Josh Harper,WR,,0,999
1125,461,Michael Vick,QB,,0,999
1126,6955,James Robinson,RB,JAX,0,4
1127,7395,Rashad Medaris,WR,,0,999
1128,802,Pat Devlin,QB,,0,999
1129,7606,Kadarius Toney,WR,NYG,0,999
1130,5902,Penny Hart,WR,SEA,0,999
1131,316,Malcom Floyd,WR,,0,999
1132,6528,Joey Slye,K,CAR,0,999
1133,5038,Michael Gallup,WR,DAL,0,1
1134,4208,Rodney Adams,WR,CHI,0,999
1135,1503,Michael Ford,RB,,0,999
1136,2040,Scott Simonson,TE,,0,999
1137,1306,Jeremy Ross,WR,,0,999
1138,4082,Curtis Samuel,WR,WAS,0,3
